title	author	date	link	emotion	value
Things to Do In the Belly of the Whale	Dan Albergotti	2016-09-29	http://poetry.lib.uidaho.edu/index.php/dan-albergotti/things-to-do-in-the-belly-of-the-whale/	fear	0.1266
Things to Do In the Belly of the Whale	Dan Albergotti	2016-09-29	http://poetry.lib.uidaho.edu/index.php/dan-albergotti/things-to-do-in-the-belly-of-the-whale/	joy	0.5397
Things to Do In the Belly of the Whale	Dan Albergotti	2016-09-29	http://poetry.lib.uidaho.edu/index.php/dan-albergotti/things-to-do-in-the-belly-of-the-whale/	sadness	0.4711
Vestibule	Dan Albergotti	2016-11-29	http://poetry.lib.uidaho.edu/index.php/deborah-brown/vestibule/	anger	0.1125
Vestibule	Dan Albergotti	2016-11-29	http://poetry.lib.uidaho.edu/index.php/deborah-brown/vestibule/	disgust	0.1011
Vestibule	Dan Albergotti	2016-11-29	http://poetry.lib.uidaho.edu/index.php/deborah-brown/vestibule/	fear	0.1905
Vestibule	Dan Albergotti	2016-11-29	http://poetry.lib.uidaho.edu/index.php/deborah-brown/vestibule/	joy	0.4467
Vestibule	Dan Albergotti	2016-11-29	http://poetry.lib.uidaho.edu/index.php/deborah-brown/vestibule/	sadness	0.5068
The Chiming of the Hour	Dan Albergotti	2017-01-17	http://poetry.lib.uidaho.edu/index.php/dan-albergotti/the-chiming-of-the-hour/	anger	0.1003
The Chiming of the Hour	Dan Albergotti	2017-01-17	http://poetry.lib.uidaho.edu/index.php/dan-albergotti/the-chiming-of-the-hour/	disgust	0.1728
The Chiming of the Hour	Dan Albergotti	2017-01-17	http://poetry.lib.uidaho.edu/index.php/dan-albergotti/the-chiming-of-the-hour/	fear	0.474
The Chiming of the Hour	Dan Albergotti	2017-01-17	http://poetry.lib.uidaho.edu/index.php/dan-albergotti/the-chiming-of-the-hour/	joy	0.2263
The Chiming of the Hour	Dan Albergotti	2017-01-17	http://poetry.lib.uidaho.edu/index.php/dan-albergotti/the-chiming-of-the-hour/	sadness	0.5013
For My Daughter on her Twenty-First Birthday	Ellen Bass	2016-12-14	http://poetry.lib.uidaho.edu/index.php/ellen-bass/for-my-daughter-on-her-twenty-first-birthday/	anger	0.1237
For My Daughter on her Twenty-First Birthday	Ellen Bass	2016-12-14	http://poetry.lib.uidaho.edu/index.php/ellen-bass/for-my-daughter-on-her-twenty-first-birthday/	disgust	0.0876
For My Daughter on her Twenty-First Birthday	Ellen Bass	2016-12-14	http://poetry.lib.uidaho.edu/index.php/ellen-bass/for-my-daughter-on-her-twenty-first-birthday/	fear	0.6232
For My Daughter on her Twenty-First Birthday	Ellen Bass	2016-12-14	http://poetry.lib.uidaho.edu/index.php/ellen-bass/for-my-daughter-on-her-twenty-first-birthday/	joy	0.5089
For My Daughter on her Twenty-First Birthday	Ellen Bass	2016-12-14	http://poetry.lib.uidaho.edu/index.php/ellen-bass/for-my-daughter-on-her-twenty-first-birthday/	sadness	0.2643
God and the G-Spot	Ellen Bass	2017-01-05	http://poetry.lib.uidaho.edu/index.php/ellen-bass/god-and-the-g-spot/	anger	0.1502
God and the G-Spot	Ellen Bass	2017-01-05	http://poetry.lib.uidaho.edu/index.php/ellen-bass/god-and-the-g-spot/	disgust	0.415
God and the G-Spot	Ellen Bass	2017-01-05	http://poetry.lib.uidaho.edu/index.php/ellen-bass/god-and-the-g-spot/	fear	0.3965
God and the G-Spot	Ellen Bass	2017-01-05	http://poetry.lib.uidaho.edu/index.php/ellen-bass/god-and-the-g-spot/	joy	0.2709
God and the G-Spot	Ellen Bass	2017-01-05	http://poetry.lib.uidaho.edu/index.php/ellen-bass/god-and-the-g-spot/	sadness	0.5477
Worry	Ellen Bass	2017-01-30	http://poetry.lib.uidaho.edu/index.php/ellen-bass/worry/	anger	0.0874
Worry	Ellen Bass	2017-01-30	http://poetry.lib.uidaho.edu/index.php/ellen-bass/worry/	disgust	0.168
Worry	Ellen Bass	2017-01-30	http://poetry.lib.uidaho.edu/index.php/ellen-bass/worry/	fear	0.4592
Worry	Ellen Bass	2017-01-30	http://poetry.lib.uidaho.edu/index.php/ellen-bass/worry/	joy	0.1758
Worry	Ellen Bass	2017-01-30	http://poetry.lib.uidaho.edu/index.php/ellen-bass/worry/	sadness	0.5058
Self-Portrait in Ink	Bruce Beasley	2017-02-21	http://poetry.lib.uidaho.edu/index.php/bruce-beasley/self-portrait-in-ink/	anger	0.2817
Self-Portrait in Ink	Bruce Beasley	2017-02-21	http://poetry.lib.uidaho.edu/index.php/bruce-beasley/self-portrait-in-ink/	disgust	0.2566
Self-Portrait in Ink	Bruce Beasley	2017-02-21	http://poetry.lib.uidaho.edu/index.php/bruce-beasley/self-portrait-in-ink/	fear	0.3518
Self-Portrait in Ink	Bruce Beasley	2017-02-21	http://poetry.lib.uidaho.edu/index.php/bruce-beasley/self-portrait-in-ink/	joy	0.0652
Self-Portrait in Ink	Bruce Beasley	2017-02-21	http://poetry.lib.uidaho.edu/index.php/bruce-beasley/self-portrait-in-ink/	sadness	0.2128
The Scale by Which the Mapped Concerns the Map	Bruce Beasley	2017-01-19	http://poetry.lib.uidaho.edu/index.php/bruce-beasley/the-scale-by-which-the-mapped-concerns-the-map/	anger	0.1091
The Scale by Which the Mapped Concerns the Map	Bruce Beasley	2017-01-19	http://poetry.lib.uidaho.edu/index.php/bruce-beasley/the-scale-by-which-the-mapped-concerns-the-map/	disgust	0.397
The Scale by Which the Mapped Concerns the Map	Bruce Beasley	2017-01-19	http://poetry.lib.uidaho.edu/index.php/bruce-beasley/the-scale-by-which-the-mapped-concerns-the-map/	fear	0.1534
The Scale by Which the Mapped Concerns the Map	Bruce Beasley	2017-01-19	http://poetry.lib.uidaho.edu/index.php/bruce-beasley/the-scale-by-which-the-mapped-concerns-the-map/	joy	0.4952
The Scale by Which the Mapped Concerns the Map	Bruce Beasley	2017-01-19	http://poetry.lib.uidaho.edu/index.php/bruce-beasley/the-scale-by-which-the-mapped-concerns-the-map/	sadness	0.5224
Broken Dolls Day	Jeanne Marie Beaumont	2016-11-16	http://poetry.lib.uidaho.edu/index.php/jeanne-marie-beaumont/broken-dolls-day/	anger	0.1644
Broken Dolls Day	Jeanne Marie Beaumont	2016-11-16	http://poetry.lib.uidaho.edu/index.php/jeanne-marie-beaumont/broken-dolls-day/	disgust	0.1026
Broken Dolls Day	Jeanne Marie Beaumont	2016-11-16	http://poetry.lib.uidaho.edu/index.php/jeanne-marie-beaumont/broken-dolls-day/	fear	0.1895
Broken Dolls Day	Jeanne Marie Beaumont	2016-11-16	http://poetry.lib.uidaho.edu/index.php/jeanne-marie-beaumont/broken-dolls-day/	joy	0.4279
Broken Dolls Day	Jeanne Marie Beaumont	2016-11-16	http://poetry.lib.uidaho.edu/index.php/jeanne-marie-beaumont/broken-dolls-day/	sadness	0.5929
Getting to Know You	Jeanne Marie Beaumont	2017-04-18	http://poetry.lib.uidaho.edu/?p=1129	anger	0.1353
Getting to Know You	Jeanne Marie Beaumont	2017-04-18	http://poetry.lib.uidaho.edu/?p=1129	disgust	0.114
Getting to Know You	Jeanne Marie Beaumont	2017-04-18	http://poetry.lib.uidaho.edu/?p=1129	fear	0.4299
Getting to Know You	Jeanne Marie Beaumont	2017-04-18	http://poetry.lib.uidaho.edu/?p=1129	joy	0.4651
Getting to Know You	Jeanne Marie Beaumont	2017-04-18	http://poetry.lib.uidaho.edu/?p=1129	sadness	0.2621
If You Wish to Be Removed from This List	Jeanne Marie Beaumont	2016-10-17	http://poetry.lib.uidaho.edu/index.php/jeanne-marie-beaumont/if-you-wish-to-be-removed-from-this-list/	anger	0.1283
If You Wish to Be Removed from This List	Jeanne Marie Beaumont	2016-10-17	http://poetry.lib.uidaho.edu/index.php/jeanne-marie-beaumont/if-you-wish-to-be-removed-from-this-list/	disgust	0.1722
If You Wish to Be Removed from This List	Jeanne Marie Beaumont	2016-10-17	http://poetry.lib.uidaho.edu/index.php/jeanne-marie-beaumont/if-you-wish-to-be-removed-from-this-list/	fear	0.5503
If You Wish to Be Removed from This List	Jeanne Marie Beaumont	2016-10-17	http://poetry.lib.uidaho.edu/index.php/jeanne-marie-beaumont/if-you-wish-to-be-removed-from-this-list/	joy	0.2571
If You Wish to Be Removed from This List	Jeanne Marie Beaumont	2016-10-17	http://poetry.lib.uidaho.edu/index.php/jeanne-marie-beaumont/if-you-wish-to-be-removed-from-this-list/	sadness	0.516
Data	Devin Becker	2016-10-04	http://poetry.lib.uidaho.edu/index.php/devin-becker/data/	anger	0.1295
Data	Devin Becker	2016-10-04	http://poetry.lib.uidaho.edu/index.php/devin-becker/data/	disgust	0.3907
Data	Devin Becker	2016-10-04	http://poetry.lib.uidaho.edu/index.php/devin-becker/data/	fear	0.509
Data	Devin Becker	2016-10-04	http://poetry.lib.uidaho.edu/index.php/devin-becker/data/	joy	0.2724
Data	Devin Becker	2016-10-04	http://poetry.lib.uidaho.edu/index.php/devin-becker/data/	sadness	0.5023
Self-Portrait	Devin Becker	2016-11-08	http://poetry.lib.uidaho.edu/index.php/devin-becker/self-portrait/	anger	0.4705
Self-Portrait	Devin Becker	2016-11-08	http://poetry.lib.uidaho.edu/index.php/devin-becker/self-portrait/	disgust	0.1389
Self-Portrait	Devin Becker	2016-11-08	http://poetry.lib.uidaho.edu/index.php/devin-becker/self-portrait/	fear	0.0695
Self-Portrait	Devin Becker	2016-11-08	http://poetry.lib.uidaho.edu/index.php/devin-becker/self-portrait/	joy	0.0092
Self-Portrait	Devin Becker	2016-11-08	http://poetry.lib.uidaho.edu/index.php/devin-becker/self-portrait/	sadness	0.4436
Parking Lot	Devin Becker	2017-05-12	http://poetry.lib.uidaho.edu/?p=1147	anger	0.1326
Parking Lot	Devin Becker	2017-05-12	http://poetry.lib.uidaho.edu/?p=1147	disgust	0.41
Parking Lot	Devin Becker	2017-05-12	http://poetry.lib.uidaho.edu/?p=1147	fear	0.143
Parking Lot	Devin Becker	2017-05-12	http://poetry.lib.uidaho.edu/?p=1147	joy	0.2398
Parking Lot	Devin Becker	2017-05-12	http://poetry.lib.uidaho.edu/?p=1147	sadness	0.6575
At the Musée  Rodin in Paris	Laure-Anne Bosselaar	2017-02-16	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/at-the-musee-rodin-in-paris/	anger	0.1055
At the Musée  Rodin in Paris	Laure-Anne Bosselaar	2017-02-16	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/at-the-musee-rodin-in-paris/	disgust	0.1969
At the Musée  Rodin in Paris	Laure-Anne Bosselaar	2017-02-16	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/at-the-musee-rodin-in-paris/	fear	0.1011
At the Musée  Rodin in Paris	Laure-Anne Bosselaar	2017-02-16	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/at-the-musee-rodin-in-paris/	joy	0.3413
At the Musée  Rodin in Paris	Laure-Anne Bosselaar	2017-02-16	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/at-the-musee-rodin-in-paris/	sadness	0.4457
English Flavors	Laure-Anne Bosselaar	2016-11-07	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/english-flavors/	anger	0.0812
English Flavors	Laure-Anne Bosselaar	2016-11-07	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/english-flavors/	disgust	0.2467
English Flavors	Laure-Anne Bosselaar	2016-11-07	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/english-flavors/	fear	0.0311
English Flavors	Laure-Anne Bosselaar	2016-11-07	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/english-flavors/	joy	0.563
English Flavors	Laure-Anne Bosselaar	2016-11-07	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/english-flavors/	sadness	0.1284
Fallen	Laure-Anne Bosselaar	2016-10-11	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/fallen/	anger	0.1215
Fallen	Laure-Anne Bosselaar	2016-10-11	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/fallen/	disgust	0.1279
Fallen	Laure-Anne Bosselaar	2016-10-11	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/fallen/	fear	0.4499
Fallen	Laure-Anne Bosselaar	2016-10-11	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/fallen/	joy	0.4306
Fallen	Laure-Anne Bosselaar	2016-10-11	http://poetry.lib.uidaho.edu/index.php/laure-anne-bosselaar/fallen/	sadness	0.4941
Fanny Linguistics: How to Say What You Mean	Nickole Brown	2017-02-07	http://poetry.lib.uidaho.edu/index.php/nickole-brown/fanny-linguistics-how-to-say-what-you-mean/	anger	0.5889
Fanny Linguistics: How to Say What You Mean	Nickole Brown	2017-02-07	http://poetry.lib.uidaho.edu/index.php/nickole-brown/fanny-linguistics-how-to-say-what-you-mean/	disgust	0.4674
Fanny Linguistics: How to Say What You Mean	Nickole Brown	2017-02-07	http://poetry.lib.uidaho.edu/index.php/nickole-brown/fanny-linguistics-how-to-say-what-you-mean/	fear	0.1212
Fanny Linguistics: How to Say What You Mean	Nickole Brown	2017-02-07	http://poetry.lib.uidaho.edu/index.php/nickole-brown/fanny-linguistics-how-to-say-what-you-mean/	joy	0.1204
Fanny Linguistics: How to Say What You Mean	Nickole Brown	2017-02-07	http://poetry.lib.uidaho.edu/index.php/nickole-brown/fanny-linguistics-how-to-say-what-you-mean/	sadness	0.5198
Fanny Linguistics: Superstition	Nickole Brown	2016-10-13	http://poetry.lib.uidaho.edu/index.php/nickole-brown/fanny-linguistics-superstition/	anger	0.0839
Fanny Linguistics: Superstition	Nickole Brown	2016-10-13	http://poetry.lib.uidaho.edu/index.php/nickole-brown/fanny-linguistics-superstition/	disgust	0.1518
Fanny Linguistics: Superstition	Nickole Brown	2016-10-13	http://poetry.lib.uidaho.edu/index.php/nickole-brown/fanny-linguistics-superstition/	fear	0.2722
Fanny Linguistics: Superstition	Nickole Brown	2016-10-13	http://poetry.lib.uidaho.edu/index.php/nickole-brown/fanny-linguistics-superstition/	joy	3.0E-4
Fanny Linguistics: Superstition	Nickole Brown	2016-10-13	http://poetry.lib.uidaho.edu/index.php/nickole-brown/fanny-linguistics-superstition/	sadness	0.639
For My Grandmother's Feet, Swollen Again	Nickole Brown	2017-01-27	http://poetry.lib.uidaho.edu/index.php/nickole-brown/for-my-grandmothers-feet-swollen-again/	anger	0.1126
For My Grandmother's Feet, Swollen Again	Nickole Brown	2017-01-27	http://poetry.lib.uidaho.edu/index.php/nickole-brown/for-my-grandmothers-feet-swollen-again/	disgust	0.109
For My Grandmother's Feet, Swollen Again	Nickole Brown	2017-01-27	http://poetry.lib.uidaho.edu/index.php/nickole-brown/for-my-grandmothers-feet-swollen-again/	fear	0.1511
For My Grandmother's Feet, Swollen Again	Nickole Brown	2017-01-27	http://poetry.lib.uidaho.edu/index.php/nickole-brown/for-my-grandmothers-feet-swollen-again/	joy	0.3234
For My Grandmother's Feet, Swollen Again	Nickole Brown	2017-01-27	http://poetry.lib.uidaho.edu/index.php/nickole-brown/for-my-grandmothers-feet-swollen-again/	sadness	0.5521
Dancing at Your Wedding	Fleda Brown	2016-10-06	http://poetry.lib.uidaho.edu/index.php/fleda-brown/dancing-at-your-wedding/	anger	0.0911
Dancing at Your Wedding	Fleda Brown	2016-10-06	http://poetry.lib.uidaho.edu/index.php/fleda-brown/dancing-at-your-wedding/	disgust	0.0947
Dancing at Your Wedding	Fleda Brown	2016-10-06	http://poetry.lib.uidaho.edu/index.php/fleda-brown/dancing-at-your-wedding/	fear	0.0026
Dancing at Your Wedding	Fleda Brown	2016-10-06	http://poetry.lib.uidaho.edu/index.php/fleda-brown/dancing-at-your-wedding/	joy	0.6792
Dancing at Your Wedding	Fleda Brown	2016-10-06	http://poetry.lib.uidaho.edu/index.php/fleda-brown/dancing-at-your-wedding/	sadness	0.1618
The Puffball	Fleda Brown	2017-02-22	http://poetry.lib.uidaho.edu/index.php/fleda-brown/the-puffball/	anger	0.2729
The Puffball	Fleda Brown	2017-02-22	http://poetry.lib.uidaho.edu/index.php/fleda-brown/the-puffball/	disgust	0.2547
The Puffball	Fleda Brown	2017-02-22	http://poetry.lib.uidaho.edu/index.php/fleda-brown/the-puffball/	fear	0.3378
The Puffball	Fleda Brown	2017-02-22	http://poetry.lib.uidaho.edu/index.php/fleda-brown/the-puffball/	joy	0.046
The Puffball	Fleda Brown	2017-02-22	http://poetry.lib.uidaho.edu/index.php/fleda-brown/the-puffball/	sadness	0.1165
Venus de Milo	Fleda Brown	2017-02-09	http://poetry.lib.uidaho.edu/index.php/fleda-brown/venus-de-milo/	anger	0.157
Venus de Milo	Fleda Brown	2017-02-09	http://poetry.lib.uidaho.edu/index.php/fleda-brown/venus-de-milo/	disgust	0.1345
Venus de Milo	Fleda Brown	2017-02-09	http://poetry.lib.uidaho.edu/index.php/fleda-brown/venus-de-milo/	fear	0.4236
Venus de Milo	Fleda Brown	2017-02-09	http://poetry.lib.uidaho.edu/index.php/fleda-brown/venus-de-milo/	joy	0.24
Venus de Milo	Fleda Brown	2017-02-09	http://poetry.lib.uidaho.edu/index.php/fleda-brown/venus-de-milo/	sadness	0.5088
String Theories	Deborah Brown	2017-04-10	http://poetry.lib.uidaho.edu/?p=1228	anger	0.1073
String Theories	Deborah Brown	2017-04-10	http://poetry.lib.uidaho.edu/?p=1228	disgust	0.0755
String Theories	Deborah Brown	2017-04-10	http://poetry.lib.uidaho.edu/?p=1228	fear	0.4019
String Theories	Deborah Brown	2017-04-10	http://poetry.lib.uidaho.edu/?p=1228	joy	0.2813
String Theories	Deborah Brown	2017-04-10	http://poetry.lib.uidaho.edu/?p=1228	sadness	0.5994
A Family Story	Deborah Brown	2017-05-17	http://poetry.lib.uidaho.edu/?p=1230	anger	0.2189
A Family Story	Deborah Brown	2017-05-17	http://poetry.lib.uidaho.edu/?p=1230	disgust	0.2331
A Family Story	Deborah Brown	2017-05-17	http://poetry.lib.uidaho.edu/?p=1230	fear	0.4791
A Family Story	Deborah Brown	2017-05-17	http://poetry.lib.uidaho.edu/?p=1230	joy	0.0034
A Family Story	Deborah Brown	2017-05-17	http://poetry.lib.uidaho.edu/?p=1230	sadness	0.2576
Small Sorrows	Deborah Brown	2017-01-23	http://poetry.lib.uidaho.edu/index.php/deborah-brown/small-sorrows/	anger	0.1325
Small Sorrows	Deborah Brown	2017-01-23	http://poetry.lib.uidaho.edu/index.php/deborah-brown/small-sorrows/	disgust	0.4197
Small Sorrows	Deborah Brown	2017-01-23	http://poetry.lib.uidaho.edu/index.php/deborah-brown/small-sorrows/	fear	0.5221
Small Sorrows	Deborah Brown	2017-01-23	http://poetry.lib.uidaho.edu/index.php/deborah-brown/small-sorrows/	joy	0.1099
Small Sorrows	Deborah Brown	2017-01-23	http://poetry.lib.uidaho.edu/index.php/deborah-brown/small-sorrows/	sadness	0.5273
We Were Similar in That Way	Rick Bursky	2016-12-01	http://poetry.lib.uidaho.edu/index.php/rick-bursky/we-were-similar-in-that-way/	anger	0.1243
We Were Similar in That Way	Rick Bursky	2016-12-01	http://poetry.lib.uidaho.edu/index.php/rick-bursky/we-were-similar-in-that-way/	disgust	0.1287
We Were Similar in That Way	Rick Bursky	2016-12-01	http://poetry.lib.uidaho.edu/index.php/rick-bursky/we-were-similar-in-that-way/	fear	0.1923
We Were Similar in That Way	Rick Bursky	2016-12-01	http://poetry.lib.uidaho.edu/index.php/rick-bursky/we-were-similar-in-that-way/	joy	0.4389
We Were Similar in That Way	Rick Bursky	2016-12-01	http://poetry.lib.uidaho.edu/index.php/rick-bursky/we-were-similar-in-that-way/	sadness	0.5294
All the Boredoms in the World	Rick Bursky	2017-03-17	http://poetry.lib.uidaho.edu/?p=1236	anger	0.1208
All the Boredoms in the World	Rick Bursky	2017-03-17	http://poetry.lib.uidaho.edu/?p=1236	disgust	0.5798
All the Boredoms in the World	Rick Bursky	2017-03-17	http://poetry.lib.uidaho.edu/?p=1236	fear	0.0857
All the Boredoms in the World	Rick Bursky	2017-03-17	http://poetry.lib.uidaho.edu/?p=1236	joy	0.4492
All the Boredoms in the World	Rick Bursky	2017-03-17	http://poetry.lib.uidaho.edu/?p=1236	sadness	0.4315
My Uncanny Resemblance to a Young Sean Connery	Rick Bursky	2016-12-07	http://poetry.lib.uidaho.edu/index.php/rick-bursky/my-uncanny-resemblance-to-a-young-sean-connery/	anger	0.438
My Uncanny Resemblance to a Young Sean Connery	Rick Bursky	2016-12-07	http://poetry.lib.uidaho.edu/index.php/rick-bursky/my-uncanny-resemblance-to-a-young-sean-connery/	disgust	0.4283
My Uncanny Resemblance to a Young Sean Connery	Rick Bursky	2016-12-07	http://poetry.lib.uidaho.edu/index.php/rick-bursky/my-uncanny-resemblance-to-a-young-sean-connery/	fear	0.423
My Uncanny Resemblance to a Young Sean Connery	Rick Bursky	2016-12-07	http://poetry.lib.uidaho.edu/index.php/rick-bursky/my-uncanny-resemblance-to-a-young-sean-connery/	joy	0.4168
My Uncanny Resemblance to a Young Sean Connery	Rick Bursky	2016-12-07	http://poetry.lib.uidaho.edu/index.php/rick-bursky/my-uncanny-resemblance-to-a-young-sean-connery/	sadness	0.5281
birth-day	Lucille Clifton	2017-01-10	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/birth-day/	anger	0.0308
birth-day	Lucille Clifton	2017-01-10	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/birth-day/	disgust	0.0094
birth-day	Lucille Clifton	2017-01-10	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/birth-day/	fear	0.0454
birth-day	Lucille Clifton	2017-01-10	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/birth-day/	joy	0.9119
birth-day	Lucille Clifton	2017-01-10	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/birth-day/	sadness	0.0242
An American Story	Lucille Clifton	2017-05-15	http://poetry.lib.uidaho.edu/?p=1242	anger	0.1803
An American Story	Lucille Clifton	2017-05-15	http://poetry.lib.uidaho.edu/?p=1242	disgust	0.1051
An American Story	Lucille Clifton	2017-05-15	http://poetry.lib.uidaho.edu/?p=1242	fear	0.1017
An American Story	Lucille Clifton	2017-05-15	http://poetry.lib.uidaho.edu/?p=1242	joy	0.2337
An American Story	Lucille Clifton	2017-05-15	http://poetry.lib.uidaho.edu/?p=1242	sadness	0.4444
blessing the boats	Lucille Clifton	2017-05-11	http://poetry.lib.uidaho.edu/?p=1244	anger	0.022
blessing the boats	Lucille Clifton	2017-05-11	http://poetry.lib.uidaho.edu/?p=1244	disgust	0.0372
blessing the boats	Lucille Clifton	2017-05-11	http://poetry.lib.uidaho.edu/?p=1244	fear	0.815
blessing the boats	Lucille Clifton	2017-05-11	http://poetry.lib.uidaho.edu/?p=1244	joy	0.0905
blessing the boats	Lucille Clifton	2017-05-11	http://poetry.lib.uidaho.edu/?p=1244	sadness	0.0617
good times	Lucille Clifton	2017-03-03	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/good-times/	anger	0.1408
good times	Lucille Clifton	2017-03-03	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/good-times/	disgust	0.0408
good times	Lucille Clifton	2017-03-03	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/good-times/	fear	0.0061
good times	Lucille Clifton	2017-03-03	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/good-times/	joy	0.7736
good times	Lucille Clifton	2017-03-03	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/good-times/	sadness	0.0645
homage to my hips	Lucille Clifton	2017-04-04	http://poetry.lib.uidaho.edu/?p=1249	anger	0.1927
homage to my hips	Lucille Clifton	2017-04-04	http://poetry.lib.uidaho.edu/?p=1249	disgust	0.1201
homage to my hips	Lucille Clifton	2017-04-04	http://poetry.lib.uidaho.edu/?p=1249	fear	0.1618
homage to my hips	Lucille Clifton	2017-04-04	http://poetry.lib.uidaho.edu/?p=1249	joy	0.2527
homage to my hips	Lucille Clifton	2017-04-04	http://poetry.lib.uidaho.edu/?p=1249	sadness	0.5143
miss rosie	Lucille Clifton	2016-12-08	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/miss-rosie/	anger	0.0521
miss rosie	Lucille Clifton	2016-12-08	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/miss-rosie/	disgust	0.5452
miss rosie	Lucille Clifton	2016-12-08	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/miss-rosie/	fear	0.1065
miss rosie	Lucille Clifton	2016-12-08	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/miss-rosie/	joy	0.0476
miss rosie	Lucille Clifton	2016-12-08	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/miss-rosie/	sadness	0.3252
mother tongue: babylon	Lucille Clifton	2017-05-20	http://poetry.lib.uidaho.edu/?p=1253	anger	0.0817
mother tongue: babylon	Lucille Clifton	2017-05-20	http://poetry.lib.uidaho.edu/?p=1253	disgust	0.0431
mother tongue: babylon	Lucille Clifton	2017-05-20	http://poetry.lib.uidaho.edu/?p=1253	fear	0.1072
mother tongue: babylon	Lucille Clifton	2017-05-20	http://poetry.lib.uidaho.edu/?p=1253	joy	0.0378
mother tongue: babylon	Lucille Clifton	2017-05-20	http://poetry.lib.uidaho.edu/?p=1253	sadness	0.7767
my dream about being white	Lucille Clifton	2016-10-20	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/my-dream-about-being-white/	anger	0.0997
my dream about being white	Lucille Clifton	2016-10-20	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/my-dream-about-being-white/	disgust	0.0429
my dream about being white	Lucille Clifton	2016-10-20	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/my-dream-about-being-white/	fear	0.0099
my dream about being white	Lucille Clifton	2016-10-20	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/my-dream-about-being-white/	joy	0.2978
my dream about being white	Lucille Clifton	2016-10-20	http://poetry.lib.uidaho.edu/index.php/lucille-clifton/my-dream-about-being-white/	sadness	0.5902
what the mirror said	Lucille Clifton	2017-03-30	http://poetry.lib.uidaho.edu/?p=1257	anger	0.0787
what the mirror said	Lucille Clifton	2017-03-30	http://poetry.lib.uidaho.edu/?p=1257	disgust	0.2247
what the mirror said	Lucille Clifton	2017-03-30	http://poetry.lib.uidaho.edu/?p=1257	fear	0.0867
what the mirror said	Lucille Clifton	2017-03-30	http://poetry.lib.uidaho.edu/?p=1257	joy	0.2423
what the mirror said	Lucille Clifton	2017-03-30	http://poetry.lib.uidaho.edu/?p=1257	sadness	0.5322
wishes for sons	Lucille Clifton	2017-04-12	http://poetry.lib.uidaho.edu/?p=1259	anger	0.118
wishes for sons	Lucille Clifton	2017-04-12	http://poetry.lib.uidaho.edu/?p=1259	disgust	0.1067
wishes for sons	Lucille Clifton	2017-04-12	http://poetry.lib.uidaho.edu/?p=1259	fear	0.1049
wishes for sons	Lucille Clifton	2017-04-12	http://poetry.lib.uidaho.edu/?p=1259	joy	0.1923
wishes for sons	Lucille Clifton	2017-04-12	http://poetry.lib.uidaho.edu/?p=1259	sadness	0.5294
Weave	Wyn Cooper	2016-12-21	http://poetry.lib.uidaho.edu/index.php/wyn-cooper/weave/	anger	0.2021
Weave	Wyn Cooper	2016-12-21	http://poetry.lib.uidaho.edu/index.php/wyn-cooper/weave/	disgust	0.3823
Weave	Wyn Cooper	2016-12-21	http://poetry.lib.uidaho.edu/index.php/wyn-cooper/weave/	fear	0.1454
Weave	Wyn Cooper	2016-12-21	http://poetry.lib.uidaho.edu/index.php/wyn-cooper/weave/	joy	0.0025
Weave	Wyn Cooper	2016-12-21	http://poetry.lib.uidaho.edu/index.php/wyn-cooper/weave/	sadness	0.4385
European	Wyn Cooper	2017-02-23	http://poetry.lib.uidaho.edu/index.php/wyn-cooper/european/	anger	0.1842
